18-Sep-2021 17:23:36,    5559267596814.00,     154531413341.62
19-Sep-2021 20:01:50,    3416948031847.35,     327712409046.44
20-Sep-2021 17:30:55,  108688073641334.06,    8540183949543.14
23-Sep-2021 03:31:49,    3914866991162.31,     239027189683.22
27-Sep-2021 12:43:39,    1745203398819.59,     105876848883.51
10-Oct-2021 19:33:25,  260844981093445.00,    9895484844475.57
15-Oct-2021 01:43:21,    1819938542937.92,     118229007883.59
18-Oct-2021 20:39:55,   28850531804933.39,     397718938593.46
23-Oct-2021 17:06:27,    4244338876787.00,     297292007811.72
08-Nov-2021 22:53:03,    4060998350367.03,     351500143511.90
14-Nov-2021 02:10:00,   10415417154600.96,     577511345460.93
21-Nov-2021 04:49:44,   29041629151933.80,     138441802593.97
21-Nov-2021 19:44:36,    6820430756370.21,    1674410172425.21
25-Nov-2021 14:43:21,    8574872168586.84,    1018191831683.57
26-Nov-2021 17:06:31,  138604798850500.70,    3495266638654.64
05-Dec-2021 08:16:19,   97641530703338.09,    4707884790204.48
13-Dec-2021 03:49:17,   22514319568789.47,    2233932815186.48
16-Dec-2021 18:35:37,   91642631834576.64,    1133489571993.93
16-Dec-2021 23:50:29,   10030018198219.25,     610098428918.22
23-Dec-2021 03:00:56,  132656500674826.89,   22812812071418.88
28-Dec-2021 22:23:56,  117114606828189.14,    4459809859055.70
14-Jan-2022 02:06:36,  115128125062772.42,    2458689270874.72
27-Jan-2022 13:46:06,   16910565491259.19,     387797710551.52
29-Jan-2022 02:06:00,   28206257077938.27,     850482649491.43
30-Jan-2022 03:06:39,   47592951044599.17,     322890280467.15
01-Feb-2022 10:23:23,    2775522482636.71,     160496673487.00
04-Feb-2022 15:21:17,   13300999944375.11,     245715692064.14
12-Feb-2022 03:31:17,   16063120297016.54,     604862071244.03
17-Feb-2022 11:34:01,  353116704792749.81,    6277630307426.66
20-Feb-2022 14:05:56,    3761073230645.57,     619446591138.53
25-Feb-2022 19:19:26,    3421182432778.52,     964166049731.93
31-Mar-2022 01:49:24,  163693663201700.56,   16838024688104.86
17-Apr-2022 05:31:19,   35601612471423.35,    2754832000466.05
20-Apr-2022 15:45:35,    6742687898447.43,     233351372462.34
28-Apr-2022 02:46:16,   16131059176804.98,     384240561352.50
28-Apr-2022 23:45:26,   12181780069485.43,    4018179193120.82
29-Apr-2022 23:35:18,   11359332936138.46,    2905200318553.02
03-May-2022 19:59:11,  158616324885308.88,     676791862302.07
18-May-2022 11:55:12,    7687615554153.97,     497633979810.87
27-May-2022 11:00:13,    4931164776152.96,    1752783691030.42
08-Jul-2022 04:13:13,   16046952780659.58,     701915263820.70
11-Jul-2022 03:24:45,   36246843867892.62,    1165805752060.79
11-Jul-2022 05:57:33,  121539849408109.98,   65402612511492.40
19-Jul-2022 02:40:42,    5729047759442.27,     869574661691.16
20-Jul-2022 11:29:21,   72539757491870.19,   25334023837625.22
21-Jul-2022 00:05:20,    7260244691668.63,     444414080663.90
30-Jul-2022 15:52:07,  427835226984693.88,   59449081821863.94
01-Aug-2022 02:55:06,   16612848997421.50,    1982834586312.59
01-Aug-2022 09:57:30,   88137505646611.94,    3198796488625.35
17-Aug-2022 18:29:57,    2848449178453.60,      39792998872.65
21-Aug-2022 11:46:11,  189183088061583.38,     603397084904.05
29-Aug-2022 21:06:16,    1990590343530.38,     368173309282.22
30-Aug-2022 21:05:10,    9368672505064.49,    1531245845057.11
02-Sep-2022 10:26:06,   41271841361117.75,    3129420554185.97
02-Sep-2022 23:59:49,  196938345347407.50,     940376484745.45
06-Sep-2022 02:22:25,    2779756883567.88,     601028507620.88
20-Sep-2022 11:58:36,   59870062845295.66,    3016124077787.09
22-Sep-2022 17:02:23,  222258123483040.78,    2312178138382.13
30-Sep-2022 09:13:21,    5197718089583.59,      99433454145.78
01-Oct-2022 14:47:17,   19442734071815.57,     274912580700.77
03-Oct-2022 22:26:00,   11573141452542.01,    1232715231068.87
04-Oct-2022 21:09:59,    7326312217245.32,     411359471732.51
05-Oct-2022 18:29:01,    3333456197838.48,      90382471893.80
07-Oct-2022 02:22:10,   10357305787871.61,     292043022601.30
07-Oct-2022 20:44:50,  177459125550548.94,    3931740900541.97
13-Oct-2022 19:55:00,    2204398859933.92,     340272527772.05
18-Oct-2022 17:23:29,    9216550740774.20,     253794595706.91
23-Oct-2022 05:55:28,    8792429087990.86,     321517397919.14
24-Oct-2022 11:48:32,   23096243461448.42,    1227000711480.24
