739489.719922,1071679513817.024170,181486790925.867920
739492.144918,851260024576.735718,62256949462.391815
739494.243885,16987130944968.992188,8199741425377.821289
739497.794682,66690512584763.523438,6959010008844.891602
739504.347992,2138340794071.872314,116287907092.807434
739512.918668,77613966327996.859375,2797571777251.453613
739516.210564,8040255370945.314453,712788599715.502563
739520.922513,3229119444532.265625,8727351467792.209961
739521.254484,1349172902646.566162,169175283946.867767
739523.403477,10717909414009.523438,5665855206118.232422
739523.518369,14904042245922.144531,2035144615335.921875
739526.529725,31190088649683.707031,5376056632495.324219
739527.768885,11649612049590.566406,621699477051.037354
739529.617928,3086868922315.598633,102872770419.905869
739534.101683,2138335388520.649658,204821397506.191620
739537.947076,7834061455700.190430,334574479481.955139
739538.296995,37769823694292.906250,1130381794774.532715
739540.787198,16987155945643.378906,134622818249.637131
739542.743378,6762397482842.926758,79129387852.857880
739547.170093,8513448574858.831055,1394504281817.117676
739556.915479,5338364886759.343750,380948972372.584717
739559.289363,72440116115422.687500,3239236074973.683105
739571.452211,5371496204003.602539,2059359561292.877686
739572.794505,2200417386263.539062,380695048313.564697
739581.789020,6762395455761.219727,159315111811.537506
739583.585538,4738270956880.349609,925744881691.158447
739588.701487,70323690732223.148438,17292710714105.769531
739591.352913,4065278466158.812500,931691013353.385620
739598.944818,6762388698822.196289,1305900585406.019043
739605.597678,2051678562968050.000000,21064461632115.500000
739614.829397,5371496204003.602539,8037150922158.570312
739625.658282,8460906097881.012695,635044241691.621460
739654.023481,3389106838254.521484,1515248993746.072754
739656.005833,5371509042187.747070,236370034912.099792
739664.610709,7509827538360.834961,1938020025853.851318
739667.617560,4266681994472.815918,1954205493651.674316
739668.947863,2138336064214.552490,304100883043.818542
739672.106696,3389113595193.549805,303095566612.589233
739695.452007,1698528885855.164307,60908279243.595657
739696.649123,3389107513948.424316,4621509892327.661133
739696.925248,1349167497095.343506,219436297720.965057
739701.880196,13493204694456.080078,886350214690.417969
739724.511240,10151494185688.912109,1612628138601.916748
739724.832277,59092607623613.031250,43935023328864.476562
739730.047139,5527448983714.190430,89823665824.686844
739731.781353,1698526183079.552979,75736899125.054260
739734.098113,6405026842708.093750,345812659096.829285
739740.345727,61600006087391.984375,2855156710624.168457
739743.240010,34878988133002.949219,4349001053097.391602
739749.893921,13884938021923.410156,616423442151.725952
739751.702976,1698529561549.067139,28324561903.817650
739762.038396,213882383435942.375000,28818645875211.046875
739777.284892,4266684021554.524414,118926433749.746078
739779.525705,6762392752985.610352,193358542267.838501
739789.911315,631467493323749.250000,16618294487791.312500
739813.751791,1698519426140.524658,1351606976749.337891
739829.839047,6762390725903.903320,2078603701483.005127
739833.903684,14418191045427.576172,368484671293.621460
739843.213637,101390689936322.359375,21337921412286.941406
739855.668037,77808025910140.765625,1117476495315.321045
739859.735723,1698521453222.233154,1037793150499.991577
739867.692277,4830364010066.772461,254162799748.018036
739870.832538,75465714106662.578125,1261089777660.789307
739877.758385,14842367461694.105469,1383903726322.413818
739878.568630,3389106838254.521484,276511300171.273621
739879.360912,2698334318496.784180,216646673470.729919
739891.683697,2138335388520.649658,212946262859.386627
739897.826552,7432632.930158,775444.228540
739898.398354,0.000000,0.000000
